"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-02","0.83",",,S","76","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-03","0.00",",,S","76","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-04","0.43",",,S","77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-05","0.78",",,S","77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-06","1.57",",,S","78","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-07","0.34",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-08","0.92",",,S","78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-09","1.09",",,S","74","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-10","0.85",",,S","77","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-11","1.25",",,S","76","H,,S","79",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-12","1.96",",,S","78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-13","0.00",",,S","79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-14",,,"79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-15",,,"78","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-16",,,"80","H,,S",,,"74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-17","0.00",",,S","80","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-18","0.11",",,S","81","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-19","0.00",",,S","80","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-20","0.39",",,S","78","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-21","0.91",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-22","0.65",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-23","0.84",",,S","75","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-24","0.00",",,S","77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-25","0.02",",,S","78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-26","0.00",",,S","79","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-27","0.01",",,S","78","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-28","0.02",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-29","0.12",",,S","79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-30","0.07",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-05-31","0.09",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-01","0.15",",,S","75","H,,S","81",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-02","0.13",",,S","77","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-03","0.00",",,S","78","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-04",,,"79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-05",,,"79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-06",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-07","0.00",",,S","78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-08",,,"78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-09",,,"78","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-10",,,"78","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-11","0.02",",,S","79","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-12","0.00",",,S","78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-13","0.01",",,S","78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-14","0.00",",,S","78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-15",,,"78","H,,S","89",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-16",,,"78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-17",,,"77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-18",,,"77","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-19",,,"78","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-20",,,"76","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-21",,,"76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-22",,,"76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-23",,,"77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-24","0.00",",,S","76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-25","0.71",",,S","74","H,,S","80",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-26","0.07",",,S","77","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-27","0.00",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-28",,,"75","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-29","0.00",",,S","76","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-06-30",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-01",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-02",,,"76","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-03",,,"76","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-04",,,"76","H,,S","85",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-05","0.00",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-06",,,"76","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-07",,,"77","H,,S","87",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-08",,,"76","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-09",,,"76","H,,S","87",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-10",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-11",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-12",,,"75","H,,S","86",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-13",,,"74","H,,S",,,"66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-14",,,"74","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-15",,,"76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-16",,,"77","H,,S","87",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-17",,,"78","H,,S","89",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-18",,,"77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-19","0.00",",,S","77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-20","0.00",",,S","76","H,,S","86",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-21","0.00",",,S","77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-22",,,"76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-23",,,"76","H,,S","88",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-24",,,"77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-25",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-26",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-27","0.00",",,S","75","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-28",,,"78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-29",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-30",,,"77","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-07-31","0.00",",,S","76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-01","0.02",",,S","77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-02","0.00",",,S","77","H,,S","87",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-03","0.00",",,S","76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-04",,,"76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-05","0.00",",,S","76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-06",,,"75","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-07",,,"76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-08",,,"77","H,,S","87",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-09","0.02",",,S","76","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-10","0.00",",,S","77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-11",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-12",,,"77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-13",,,"78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-14",,,"74","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-15",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-16",,,"76","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-17","0.00",",,S","76","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-18","0.00",",,S","77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-19","0.00",",,S","76","H,,S","86",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-20","0.06",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-21","0.08",",,S","79","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-22","0.00",",,S","77","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-23","0.03",",,S","77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-24","0.00",",,S","76","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-25","0.00",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-26",,,"77","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-27",,,"77","H,,S",,,"67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-28",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-29",,,"76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-30",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-08-31",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-01",,,"77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-02",,,"78","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-03",,,"77","H,,S","87",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-04",,,"76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-05","0.00",",,S","76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-06",,,"78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-07","0.00",",,S","78","H,,S","89",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-08","0.01",",,S","76","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-09","0.15",",,S","77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-10","0.00",",,S","77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-11",,,"78","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-12",,,"78","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-13",,,"78","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-14",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-15","0.00",",,S","77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-16","0.00",",,S","79","H,,S",,,"67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-17",,,"80","H,,S",,,"67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-18",,,"79","H,,S","90",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-19","0.02",",,S","80","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-20","0.16",",,S","77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-21","0.00",",,S","79","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-22",,,"78","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-23",,,"78","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-24",,,"76","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-25",,,"76","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-26",,,"77","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-27",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-28",,,"78","H,,S","88",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-29",,,"78","H,,S","89",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-09-30","0.03",",,S","79","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-01","0.00",",,S","79","H,,S","88",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-02","0.00",",,S","78","H,,S","90",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-03",,,"78","H,,S","89",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-04",,,"80","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-05",,,"80","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-06",,,"80","H,,S","91",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-07",,,"80","H,,S","89",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-08","0.22",",,S","79","H,,S","88",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-09","0.00",",,S","78","H,,S","87",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-10",,,"78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-11",,,"79","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-12",,,"80","H,,S","90",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-13",,,"80","H,,S",,,"70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-14",,,"79","H,,S",,,"69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-15",,,"79","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-16",,,"78","H,,S","90",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-17",,,"80","H,,S","90",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-18",,,"80","H,,S","91",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-19",,,"81","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-20",,,"81","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-21",,,"82","H,,S",,,"70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-22",,,"79","H,,S","85",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-23",,,"82","H,,S","92",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-24",,,"80","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-25",,,"76","H,,S","81",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-26",,,"76","H,,S","82",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-27",,,"80","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-28",,,"81","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-29",,,"81","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-30","0.00",",,S","80","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-10-31","0.00",",,S","79","H,,S","89",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-01","0.00",",,S","81","H,,S","90",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-02","0.04",",,S","78","H,,S","85",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-03","0.12",",,S","80","H,,S","89",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-04","0.62",",,S","76","H,,S","82",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-05","0.76",",,S","77","H,,S","83",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-06","4.11",",,S","79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-07","0.02",",,S","80","H,,S","89",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-08","0.00",",,S","80","H,,S",,,"72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-09",,,"81","H,,S","90",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-10",,,"82","H,,S","90",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-11",,,"82","H,,S",,,"75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-12",,,"80","H,,S","89",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-13",,,"81","H,,S","89",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-14",,,"81","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-15",,,"81","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","2017-11-16",,,"81","H,,S","90",",,S","74",",,S"
